x,y,z
-9.138994932,-4.284136747,-0.184285534
-9.07701209,-4.661552991,-0.284667892
-9.124362748,-3.48900606,-0.3513725
-9.149749035,-3.886105882,-0.450192597
-9.107876347,-4.264508784,-0.552931661
-9.160006882,-4.700337084,-0.664521989
-9.302985175,-3.93916155,1.772999045
-9.186002698,-3.491866066,0.724948094
-9.251487777,-3.908789895,0.644545104
-9.259638633,-4.315135211,0.558629363
-9.240585186,-4.718119552,0.468966981
-9.236532691,-3.507753364,0.367297214
-9.121681852,-3.848319256,0.273080081
-9.14686738,-4.257919466,0.182275506
-9.142398601,-4.666779839,0.089040434
-9.144153196,-3.468836168,0.006657034
-9.106240847,-3.839558391,-0.088659126
-9.140309939,-4.250597611,-0.184048218
-9.116208386,-4.64639284,-0.285448742
-9.098577736,-3.447188101,-0.349970629
-9.15058086,-3.853364084,-0.449649718
-9.080166726,-4.217618211,-0.550461228
-9.113025846,-4.640964913,-0.660077687
-9.270455375,-3.895887515,2.955008969
-9.251550681,-3.885473272,2.144766858
-9.255392203,-3.490394641,1.094147603
-9.238583861,-3.869978091,0.642815913
-9.20155077,-4.662654968,0.466257771
-9.221997257,-3.469897796,0.366294157
-9.130678989,-3.819158967,0.27299738
-9.117224377,-4.210136294,0.181426527
-9.11564067,-4.617922261,0.088641418
-9.11824524,-3.427044908,0.006630488
-9.105983558,-3.806589066,-0.08854251
-9.121531357,-4.207877087,-0.183409286
-9.117039631,-4.611635307,-0.285030437
-9.139985168,-3.430847334,-0.351156821
-9.143921923,-3.817574882,-0.44874489
-9.11029301,-4.197679545,-0.551504308
-9.124549216,-4.611634127,-0.659884449
-9.307955344,-3.47763713,1.099095027
-9.162102291,-4.205320559,0.919936911
-9.193239913,-3.430206461,0.723844574
-9.206174789,-3.823244423,0.639741803
-9.245264118,-4.649213724,0.467747828
-9.23915374,-3.444032083,0.366554212
-9.129425429,-3.785767766,0.27261135
-9.125552247,-4.18006344,0.181336211
-9.1422726,-4.596222618,0.088762862
-9.139024778,-3.402892827,0.006637975
-9.109305754,-3.77518861,-0.088461768
-9.13712543,-4.181120715,-0.183464063
-9.149012455,-4.592611666,-0.285588157
-9.113937672,-3.389205374,-0.349754949
-9.129746471,-3.778806475,-0.447478142
-9.104057926,-4.160993518,-0.550351436
-9.122598426,-4.575565787,-0.658725079
-9.20092211,-4.193083859,1.295649547
-9.337988554,-3.845963657,1.016380047
-9.300069994,-3.437599712,0.731422172
-9.14535742,-4.159860338,0.54940167
-9.205852658,-4.594063691,0.465038617
-9.240302213,-3.412208784,0.366182726
-9.129903137,-3.75318058,0.272280485
-9.122858831,-4.145015862,0.181029143
-9.112486415,-4.546278643,0.088337822
-9.119399411,-3.363764502,0.006616193
-9.121769273,-3.747604096,-0.088470738
-9.122597076,-4.140671597,-0.1829164
-9.148743768,-4.557390019,-0.285141987
-9.116790694,-3.358464639,-0.349467357
-9.122812618,-3.74319479,-0.446573314
-9.111324338,-4.130569425,-0.55002206
-9.136593376,-4.547556629,-0.658725079
-9.82782509,-4.012486855,1.068350649
-9.184103327,-4.147384571,0.919573442
-9.1908676,-4.557413649,0.838916921
-9.232232361,-3.767815766,0.639933909
-9.139873008,-4.123570543,0.548309652
-9.230646676,-4.571118916,0.465580454
-9.247912199,-3.38281403,0.366071266
-9.099717708,-3.708177328,0.271039725
-9.135533253,-4.117007938,0.181029143
-9.101299095,-4.505877764,0.088094948
-9.140008029,-3.339545928,0.006623681
-9.116553928,-3.712812255,-0.088309262
-9.118847482,-4.105276582,-0.182587815
-9.16357873,-4.52974356,-0.285169852
-9.127990642,-3.330821452,-0.349503329
-9.101865826,-3.702015613,-0.444989887
-9.099365959,-4.09154091,-0.548539812
-9.146923659,-4.517736601,-0.658467409
-9.194521404,-4.544284185,1.987474699
-9.170471386,-3.330411428,1.07919542
-9.455486987,-3.826667018,1.0265939
-9.225358267,-3.345788817,0.723918126
-9.224005038,-4.532644656,0.464541902
-9.246971914,-3.350340819,0.365625482
-9.114758729,-3.681740022,0.271149994
-9.135341036,-4.08324898,0.180776255
-9.124055264,-4.482343242,0.088181687
-9.120121144,-3.300599299,0.006601899
-9.140883766,-3.690066093,-0.088434856
-9.13687633,-4.079726921,-0.182697339
-9.169356004,-4.49764693,-0.284918887
-9.136286072,-3.302122071,-0.349431416
-9.114107252,-3.67444757,-0.445035127
-9.100932923,-4.058725206,-0.547881061
-9.164324797,-4.491409545,-0.658725079
-9.514277736,-3.81653192,1.031700825
-9.161625,-3.673584708,0.633465434
-9.227093095,-4.499070526,0.464000066
-9.245920421,-3.317905522,0.36517967
-9.078683161,-3.634810219,0.269743801
-9.147825394,-4.055203109,0.180776255
-9.125179555,-4.448195895,0.08806025
-9.101963646,-3.262481173,0.006581479
-9.130808253,-3.653460945,-0.088228527
-9.143864822,-4.049246872,-0.182587815
-9.13727177,-4.447184105,-0.28349666
-9.139787754,-3.271719196,-0.349179795
-9.104001583,-3.637942696,-0.443994579
-9.112428923,-4.030380904,-0.547826107
-9.138574391,-4.444070327,-0.655890998
-9.25252965,-3.296093818,1.086451571
-9.306817269,-3.700204763,1.00796864
-9.24759378,-3.289788649,0.72406529
-9.191400109,-3.652831313,0.634746278
-9.169213392,-4.035654942,0.547818213
-9.147329105,-4.425494187,0.459304085
-9.234398912,-3.281826952,0.364325237
-9.13346164,-3.624268622,0.271039725
-9.162969884,-4.028326064,0.180830451
-9.091973787,-4.397538215,0.087609192
-9.111929426,-3.234541373,0.006581479
-9.112229182,-3.613634813,-0.087941457
-9.157160301,-4.021576915,-0.182606069
-9.123868423,-4.406089839,-0.28266005
-9.122466332,-3.233979701,-0.348137369
-9.084469201,-3.597856337,-0.442501631
-9.105548906,-3.993982442,-0.546673293
-9.135987142,-4.408206806,-0.654731628
-9.252885624,-4.052298184,1.673352288
-9.268492167,-3.26977107,1.451849558
-9.152821467,-3.609821966,1.356341981
-9.308867957,-3.667986712,1.006967281
-9.254821105,-3.260407992,0.723844574
-9.230969122,-4.029074403,0.550766735
-9.130242816,-4.382711648,0.457768848
-9.23688344,-3.25082693,0.364028049
-9.127792786,-3.589645359,0.270543397
-9.123043836,-3.977419378,0.17980084
-9.174840041,-4.402936688,0.088277107
-9.137847693,-3.212208936,0.006593051
-9.113035807,-3.581638391,-0.087842781
-9.140121647,-3.98068912,-0.182021899
-9.159880027,-4.388875718,-0.283357215
-9.120087454,-3.201674001,-0.347670069
-9.102903903,-3.572888389,-0.44286358
-9.091205776,-3.954478419,-0.545081252
-9.135067228,-4.37326277,-0.653701064
-9.310438282,-4.046404027,2.066869367
-9.259845245,-4.021533952,1.672371791
-9.2901948,-4.028934152,1.297556061
-9.199390792,-3.213691217,1.077876132
-9.656512451,-3.770785143,1.043316579
-9.255777622,-4.009978533,0.920482174
-9.26760491,-3.232984509,0.724065289
-9.340071305,-3.645714864,0.643456365
-9.259780514,-4.007874592,0.551749556
-9.231132075,-4.396344811,0.462148776
-9.2354888,-3.218527038,0.363582235
-9.156458475,-3.56852163,0.271067292
-9.130614925,-3.947427809,0.179710524
-9.125104879,-4.344677528,0.087669914
-9.15710397,-3.187446768,0.006599858
-9.110004255,-3.548219362,-0.087708216
-9.172484615,-3.961349688,-0.182423515
-9.180524443,-4.364186353,-0.283580316
-9.102492129,-3.164163133,-0.346627643
-9.10916722,-3.543133745,-0.442637351
-9.124382665,-3.935663978,-0.546343917
-9.067314134,-4.306683106,-0.647904095
-9.253124321,-4.000050616,2.854263545
-9.270040814,-3.999108953,2.450468897
-9.272327191,-3.596393983,2.125745825
-9.286813091,-4.002307988,2.058889022
-9.291167752,-4.00130075,1.675803826
-9.125839124,-3.534630423,1.349104071
-9.310712378,-4.003940167,1.298699993
-9.306395303,-4.408742561,1.221019628
-9.594332617,-3.318667422,1.122952502
-10.01322293,-3.874715378,1.080567216
-9.216796796,-3.959550846,0.91539313
-9.273709557,-3.203234521,0.723770962
-9.314912984,-3.603002283,0.640958632
-9.193121814,-3.945579139,0.547053783
-9.155156082,-4.325753389,0.457678546
-9.239652549,-3.188221989,0.363359344
-9.163633473,-3.538972706,0.270956994
-9.108680627,-3.904820642,0.179042192
-9.109458168,-4.302994323,0.087392336
-9.144149322,-3.151518013,0.006583521
-9.116182697,-3.518453418,-0.087663364
-9.098199481,-3.896192485,-0.180707527
-9.165842223,-4.322782064,-0.282715839
-9.109322685,-3.135246297,-0.346519789
-9.09948737,-3.507266324,-0.441642072
-9.154775167,-3.915505175,-0.547441835
-9.136452727,-4.305218061,-0.651897547
-9.260930547,-3.969748054,2.852901457
-9.276905275,-3.968356639,2.449053643
-9.240479324,-3.948769211,2.045921199
-9.28525342,-3.965028247,1.672535226
-9.160616131,-3.137211726,1.430367688
-9.486928775,-3.24896314,1.109209698
-9.646952307,-3.698995198,1.039811826
-9.273113112,-3.171218348,0.72296171
-9.331514514,-3.576550598,0.641342903
-9.21437125,-3.921266699,0.547599821
-9.274215387,-4.347253186,0.462961545
-9.23425991,-3.154691117,0.362764966
-9.149240536,-3.501196227,0.270212532
-9.127058485,-3.879594985,0.179168643
-9.078248771,-4.254234976,0.086967302
-9.099848113,-3.480110159,-0.087403204
-9.08066022,-3.855756506,-0.180123372
-9.174534879,-4.292523024,-0.282576395
-9.103763488,-3.102127308,-0.345944663
-9.066343678,-3.462581503,-0.439515737
-9.138248189,-3.87531571,-0.545740003
-9.082720242,-4.24589515,-0.647131201
-9.25358509,-3.933037336,2.84690809
-9.204045734,-3.903828816,2.426645873
-9.136166681,-4.259657867,1.195233349
-9.183396461,-3.113567366,1.072598856
-9.893572291,-3.758783718,1.065146302
-9.27713092,-3.140834849,0.722520337
-9.162386425,-3.479526324,0.628982271
-9.213478618,-3.887544434,0.546835391
-9.229535811,-4.291821628,0.460071703
-9.236321571,-3.123784733,0.362467777
-9.136572206,-3.464250425,0.269523204
-9.117726728,-3.842644453,0.178753184
-9.150197697,-4.253763616,0.087531125
-9.119833626,-3.455719185,-0.087492917
-9.095211492,-3.829043259,-0.180178133
-9.167713489,-4.255097239,-0.281962884
-8.986349167,-3.031379407,-0.341127892
-9.11055955,-3.447477775,-0.441144404
-9.130765248,-3.839134376,-0.544587131
-9.108377651,-4.223887251,-0.648032901
-9.270858668,-3.894652968,2.047317854
-9.179693854,-3.080944163,1.430367689
-9.38558994,-3.934181704,1.304038067
-9.328552522,-4.314564822,1.218664768
-9.928337697,-3.737175923,1.067649698
-9.282941063,-3.111090759,0.722226069
-9.289770351,-3.495328896,0.636987831
-9.283394742,-3.883536584,0.550275295
-9.210909989,-4.248839928,0.458491316
-9.238280617,-3.092895255,0.362170559
-9.145285621,-3.435500287,0.26946807
-9.110099533,-3.806558501,0.17837386
-9.140503842,-4.215202152,0.087314269
-9.125711801,-3.425966202,-0.087448064
-9.123523679,-3.808053557,-0.180506719
-9.105360926,-4.192252805,-0.279648286
-9.085547618,-3.406184975,-0.439425256
-9.127754432,-3.804956541,-0.543708796
-9.084122932,-4.178824392,-0.645392116
-9.220083682,-3.06305923,1.435190181
-9.217716439,-3.440736882,1.356341982
-9.214589989,-3.061234147,1.074028174
-9.284377269,-3.462297041,0.997254108
-9.279408494,-3.85225747,0.916847126
-9.274456963,-3.076630243,0.720828221
-9.14896521,-3.410344566,0.626612629
-9.2371594,-3.830938386,0.546835392
-9.199375065,-4.209338773,0.457272162
-9.240138003,-3.062023392,0.361873371
-9.150161817,-3.405334915,0.269302637
-9.123583222,-3.779356571,0.178409981
-9.112472115,-4.168421077,0.086923933
-9.117434957,-3.390981376,-0.087268647
-9.127773103,-3.77698669,-0.180360687
-9.115451697,-4.163052214,-0.279564631
-9.109065675,-3.383164124,-0.440058616
-9.081248785,-3.752909776,-0.540250236
-9.124137601,-4.16336275,-0.64732444
-9.283004437,-3.052371406,1.443519812
-9.104968451,-2.993830967,1.06017534
-9.25855647,-3.420349788,0.993348812
-9.315815328,-4.233986372,0.836797856
-9.261112367,-3.040695793,0.719062553
-9.194022977,-3.395050479,0.628982271
-9.279561051,-4.211647763,0.460613539
-9.245690311,-3.032414874,0.361724776
-9.143683936,-3.371022506,0.268806309
-9.125885432,-3.747549881,0.178229349
-9.120665081,-4.138379009,0.086880563
-9.118411985,-3.359536368,-0.087178934
-9.116191885,-3.73947924,-0.17990431
-9.14912335,-4.144553863,-0.280206007
-9.092214113,-3.345198734,-0.438746628
-9.0917961,-3.724652719,-0.540195341
-9.112320405,-4.124241021,-0.645585355
-9.213539738,-3.374913529,1.352654721
-9.175545961,-2.985875277,1.067321581
-9.297338738,-3.792990456,0.916301863
-9.262809507,-3.009803142,0.718474017
-9.135978429,-3.341801831,0.624307002
-9.205936642,-3.751953902,0.54361388
-9.201345875,-4.142151388,0.45609816
-9.197920214,-2.985524307,0.359495801
-9.136142126,-3.336439024,0.268282444
-9.145674565,-3.722927283,0.17839192
-9.130582622,-4.109146241,0.086854538
-9.106131403,-3.323317992,-0.086963635
-9.108171087,-3.703584751,-0.179520947
-9.141735841,-4.107452294,-0.279592526
-9.101495506,-3.316946522,-0.438701388
-9.104105203,-3.697117647,-0.540250236
-9.112185091,-4.09054343,-0.644683596
-9.161253189,-2.950172445,1.421745757
-9.284379879,-3.36859268,1.361531282
-9.162902418,-2.950703585,1.064792912
-9.34204208,-3.386193,1.000057911
-9.262505272,-2.978318451,0.717738316
-9.197035842,-3.715464389,0.542412667
-9.210361717,-4.112273602,0.455917557
-9.146335215,-3.308394178,0.268282444
-9.1385094,-3.687368719,0.178030657
-9.145885896,-4.082337338,0.086880563
-9.09747611,-3.288566374,-0.086784217
-9.133401448,-3.681230353,-0.179794771
-9.145164283,-4.075317567,-0.279313636
-9.093775166,-3.282563618,-0.437841829
-9.108920686,-3.666559479,-0.539865965
-9.087314659,-4.045926841,-0.642042753
-9.314770176,-2.967561924,1.814356607
-9.205135914,-2.933164963,1.427152732
-9.225683751,-3.315301708,1.351425672
-9.288396119,-2.959695313,1.078315894
-9.256393544,-2.945049397,0.716561243
-9.203756582,-3.685375034,0.542139678
-9.216539758,-4.081165675,0.455601473
-9.131975377,-3.271552412,0.267565549
-9.105218682,-3.64149336,0.177163618
-9.129106951,-4.041306381,0.086602991
-9.084928291,-3.252550907,-0.086568918
-9.111226924,-3.639838995,-0.179137585
-9.141166802,-4.039968096,-0.278811676
-9.093456661,-3.250949483,-0.437344161
-9.096942315,-3.629346392,-0.538493509
-9.130722875,-4.03173351,-0.644232688
-9.121041718,-3.253312089,2.450037533
-9.359463812,-2.950202694,1.821290653
-9.143966295,-3.636498328,1.260951536
-9.321394597,-3.314141734,0.995651936
-9.244457164,-2.910049606,0.714942739
-9.25944203,-3.290658685,0.630647446
-9.158406104,-3.634652983,0.53880897
-9.204321756,-4.042025524,0.45438232
-9.1532738,-3.247531595,0.267896414
-9.110770525,-3.611331258,0.177055242
-9.144209671,-4.014485277,0.086629009
-9.139159987,-3.240369183,-0.086990546
-9.132576546,-3.615917802,-0.179338393
-9.14436227,-4.007891726,-0.278532815
-9.113745529,-3.226703421,-0.437841829
-9.101534393,-3.598850075,-0.538109179
-9.133907351,-3.999698931,-0.643588599
-9.19670123,-2.867909629,1.787897626
-9.194628264,-2.867791357,1.422768691
-9.313121802,-3.282340301,1.361258173
-9.272222351,-2.891992883,1.074357908
-9.410352244,-3.31328498,1.004063343
-9.23440763,-4.027241954,0.823838734
-9.268551947,-3.261904448,0.630583371
-9.176948346,-3.609462035,0.539245754
-9.245987646,-4.026531812,0.455827226
-9.141502985,-3.21181325,0.267262251
-9.130182474,-3.586653066,0.177217813
-9.089553365,-3.957273991,0.085995799
-9.103770514,-3.196414369,-0.086559947
-9.116634999,-3.577290996,-0.178809
-9.145614487,-3.975036777,-0.278198165
-9.099092144,-3.190134221,-0.436665562
-9.10230641,-3.566902781,-0.537505324
-9.12599807,-3.962913237,-0.642171559
-9.252456807,-4.020748768,1.954943082
-9.249761972,-4.011327397,1.572506274
-9.16084584,-2.826444745,1.416192631
-9.316807634,-4.034608772,1.203828814
-9.184176176,-2.833643118,1.063143771
-9.492814787,-3.309620595,1.0117738
-9.263185153,-4.006013292,0.825305842
-9.271919211,-3.231154645,0.630135084
-9.196351163,-3.584554121,0.539737193
-9.25829787,-3.998146425,0.455827227
-9.17302841,-3.191306952,0.267896415
-9.134621143,-3.556086214,0.177091377
-9.120931217,-3.937692167,0.086177958
-9.113534085,-3.168469352,-0.086559947
-9.110794177,-3.542782433,-0.178480399
-9.155930768,-3.946168743,-0.278142405
-9.100342609,-3.159254867,-0.436258402
-9.101106585,-3.534261492,-0.536791677
-9.132613588,-3.932528448,-0.641785142
-9.240622941,-4.001658887,2.747628915
-9.268464238,-2.824999771,2.55643982
-9.273240692,-4.0034893,2.348611182
-9.178983639,-2.800703245,2.151636521
-9.290894515,-4.003610545,1.960460205
-9.203781587,-2.808269444,1.785890383
-9.254763019,-3.979808182,1.571273411
-9.271661806,-2.829511871,1.431975108
-9.288080342,-3.988374185,1.1985302
-9.277434367,-2.831273734,1.072928707
-9.638357538,-3.327234339,1.026193356
-9.207675701,-3.560160468,0.900852994
-9.221388251,-3.954399701,0.820497119
-9.256318269,-3.193904824,0.628405894
-9.355404683,-3.613526699,0.548418848
-9.223685753,-3.949668627,0.453524401
-9.180885925,-3.162498428,0.26784128
-9.141757164,-3.526605397,0.177019121
-9.117341038,-3.903000883,0.086030496
-9.144013747,-3.147654948,-0.086757306
-9.100161505,-3.506545608,-0.178060544
-9.121115705,-3.898025847,-0.276720179
-9.096765955,-3.126774515,-0.435625013
-9.119361127,-3.509191927,-0.537230844
-9.121691374,-3.894694833,-0.640174863
-9.311362362,-3.99841351,2.765002238
-9.284494216,-2.798783761,2.558480684
-9.215637207,-3.945121854,2.33094556
-9.281884406,-2.801001579,2.173732679
-9.286883544,-3.968144206,1.957035799
-9.267889705,-2.79677839,1.79665653
-9.266020493,-3.951008452,1.571119274
-9.289769565,-2.803911956,1.433436493
-9.23702292,-3.160249212,1.345826649
-9.336819397,-3.975420998,1.203240039
-9.262288784,-2.795617477,1.0701801
-9.62215845,-3.288638507,1.023389554
-9.413248574,-4.002529551,0.836471819
-9.255685624,-3.161943106,0.627701368
-9.16501799,-3.507715086,0.536624878
-9.233001171,-3.920180713,0.453388949
-9.125263443,-3.112053404,0.26593876
-9.124515726,-3.487832483,0.176477226
-9.097976475,-3.861726941,0.085735572
-9.120499614,-3.1082968,-0.086443324
-9.096865811,-3.473260675,-0.177786706
-9.121986527,-3.86534423,-0.276385528
-9.000395262,-3.06280692,-0.430558022
-9.090899338,-3.466256739,-0.534925157
-9.130839581,-3.865524465,-0.639981624
-9.00106669,-2.696559791,-0.681613513
-9.286550359,-2.768352662,2.556694928
-9.207075779,-3.908076962,2.325736589
-9.24087704,-2.757723109,2.162137667
-9.282065155,-3.148759078,2.095019866
-9.222723336,-2.75230562,1.786255399
-9.256618668,-2.762948748,1.427006582
-9.162230967,-3.1032939,1.333535934
-9.267012444,-2.766050833,1.069740337
-9.400351371,-3.180654734,0.998756146
-9.191174414,-3.489105282,0.897127048
-9.249271232,-3.128096906,0.626612628
-9.240156526,-3.504010067,0.540392427
-9.188819621,-3.868192589,0.450634559
-9.131926767,-3.083083434,0.265856058
-9.137042644,-3.460530626,0.176513346
-9.093191078,-3.826814795,0.085579438
-9.092093512,-3.067514086,-0.086084489
-9.086905254,-3.437552719,-0.177385104
-9.121822003,-3.832306733,-0.276023013
-9.107095619,-3.44046721,-0.535254533
-9.15185756,-3.841355481,-0.640625712
-9.317775452,-3.921371594,2.350649661
-9.224203734,-3.089547633,0.979029334
-9.182261508,-3.453528729,0.895218686
-9.390731688,-3.925093187,0.832315111
-9.241791013,-3.094003204,0.625459815
-9.296664443,-3.492853066,0.543067901
-9.199722643,-3.839598653,0.450589409
-9.15271916,-3.058854865,0.266186923
-9.139192042,-3.42932088,0.176350774
-9.133496705,-3.810835775,0.085848337
-9.095771307,-3.037705036,-0.086030666
-9.105835671,-3.412816337,-0.17754939
-9.140919186,-3.807378161,-0.276246113
-9.076462088,-3.397110784,-0.532838996
-9.088050369,-3.781821461,-0.635344085
-9.124732543,-3.41576198,2.364847539
-9.071070011,-3.015246751,2.043182424
-9.206485341,-3.05544206,1.337223196
-9.18830573,-3.04620456,0.974222814
-9.24650295,-3.06406582,0.625139619
-9.277391857,-3.453168824,0.541320651
-9.246535669,-3.825869934,0.452305247
-9.093729452,-3.0081568,0.264201672
-9.137486105,-3.39673714,0.176115962
-9.164550132,-3.790823261,0.086030496
-9.101266016,-3.379295673,-0.177257312
-9.143316931,-3.775501176,-0.275967223
-9.088713753,-3.369942992,-0.532948787
-9.091307809,-3.750496717,-0.634764371
-9.226168344,-3.030583037,1.338725352
-9.208953359,-3.021723232,0.975424445
-9.253963757,-3.035061341,0.625011529
-9.203625735,-3.393600249,0.536406486
-9.254533542,-3.795967448,0.452124645
-9.141296589,-3.366269146,0.17598951
-9.129877629,-3.743720023,0.085596783
-9.106899138,-3.349631687,-0.177166042
-9.123403813,-3.734556962,-0.275019092
-9.092448519,-3.339633572,-0.532564516
-9.106465548,-3.724098233,-0.635022041
-9.271174897,-3.01066554,0.98103205
-9.26038354,-3.005732091,0.624819363
-9.205552161,-3.362264969,0.535915105
-9.205983651,-3.743099819,0.449189623
-9.538994403,-2.712462127,0.368671727
-9.143127617,-3.335124766,0.175826954
-9.146878414,-3.717951491,0.085648833
-9.117132203,-3.321676451,-0.177166042
-9.130187252,-3.704669944,-0.274879647
-9.091392393,-3.307625914,-0.531905765
-9.114148737,-3.694642805,-0.63476437
-9.145739003,-3.32798009,2.362253067
-9.267223479,-2.981196268,1.342002893
-9.127858066,-2.933199411,0.964910185
-9.162772073,-3.698390709,0.808027052
-9.257209744,-2.97334008,0.623986805
-9.228030636,-3.33842272,0.536624878
-9.289695389,-3.743965833,0.452711632
-9.670411507,-2.717791998,0.373426866
-9.120404763,-3.295167254,0.175194742
-9.163806124,-3.692114103,0.085700875
-9.404650059,-2.639382699,0.006648866
-9.124458841,-3.292671708,-0.177111266
-9.141509584,-3.67664145,-0.274879647
-9.416036984,-2.638324216,-0.351731976
-9.107132754,-3.281749423,-0.53223514
-9.112477687,-3.66145475,-0.633862671
-9.231375488,-3.71937856,2.314186162
-9.125091471,-2.909347709,2.047154
-9.274438319,-2.952149768,1.341729667
-9.219306673,-2.931411581,0.973622
-9.148165283,-3.65989637,0.805744968
-9.250120549,-2.939787159,0.622898067
-9.264549478,-3.319526465,0.538153737
-9.162910577,-3.660231213,0.445983728
-9.762473736,-2.711376329,0.376658869
-9.129529285,-3.266833839,0.175176682
-9.140730408,-3.650261008,0.085379934
-9.407885233,-2.60918107,0.006645463
-9.123219949,-3.260624749,-0.176892204
-9.123032808,-3.636733563,-0.273987276
-9.401935577,-2.603290325,-0.3509052
-9.108695208,-3.250773168,-0.531741077
-9.106979896,-3.626835035,-0.632703242
-9.176611321,-2.893379884,1.688644644
-9.1615621,-2.885295033,1.324113155
-9.332364846,-3.319074424,1.269212978
-9.306048764,-3.695244797,1.187226656
-9.191241199,-2.891468624,0.969716703
-9.247367479,-3.666713049,0.813487791
-9.222933204,-3.27272212,0.535150675
-9.223325714,-3.651592533,0.448376855
-9.79291089,-2.687495442,0.377513302
-9.150818296,-3.242816996,0.175393434
-9.133290543,-3.614840489,0.085206447
-9.377268235,-2.569733949,0.006618236
-9.087938122,-3.216606784,-0.176015956
-9.127639124,-3.606156232,-0.27379207
-9.379996327,-2.56625791,-0.349790891
-9.112035686,-3.220483554,-0.531356747
-9.131059715,-3.604007315,-0.633605001
-9.258785407,-2.888089859,1.702127453
-9.159225781,-3.609992812,1.535520637
-9.178218416,-2.856456345,0.96741358
-9.225394222,-3.241762834,0.534713833
-9.187986587,-3.605034369,0.446119179
-9.960249353,-2.700587212,0.383642983
-9.104118336,-3.194863157,0.174309643
-9.152716041,-3.590089245,0.085284514
-9.356150243,-2.533112933,0.006597815
-9.091159365,-3.186395399,-0.175888178
-9.126559039,-3.573398364,-0.273429555
-9.391684041,-2.538511552,-0.349934658
-9.116217682,-3.190534148,-0.531027371
-9.119769064,-3.567252171,-0.632059154
-9.264543627,-2.86014382,2.072445444
-9.221485457,-2.845440768,1.693657513
-9.214515288,-2.836774321,0.970317518
-9.386507007,-3.269731918,0.907032565
-9.192607688,-3.579884096,0.806722963
-9.928239388,-2.662579657,0.75827478
-9.205119068,-3.202944071,0.532966583
-9.213901366,-3.582621613,0.446841647
-9.958835554,-2.667431396,0.383271497
-9.111987999,-3.166260554,0.174273522
-9.131997935,-3.54967465,0.08498959
-9.412180142,-2.517315292,0.006631849
-9.09050144,-3.154883188,-0.17568737
-9.100202177,-3.530918066,-0.272314084
-9.346323366,-2.495507251,-0.347957631
-9.098603827,-3.153069548,-0.529435332
-9.138114201,-3.542141667,-0.632574436
-9.251776607,-2.827437324,2.447584684
-9.306009857,-2.841703196,2.079761317
-9.231114285,-2.817423604,1.693830368
-9.248374612,-2.819339457,1.332853104
-9.228445887,-3.186743613,1.251037735
-9.171082504,-3.544286756,1.165796999
-10.00364948,-2.654603918,1.144831101
-9.294562357,-2.830228625,0.977827704
-9.445448483,-3.257804117,0.911758081
-9.225863418,-3.560276483,0.808679067
-10.01252041,-2.652281889,0.764086768
-9.216790474,-3.175338595,0.533075779
-9.206205208,-3.547153325,0.445938577
-9.936057952,-2.628686933,0.382082713
-9.108422533,-3.133736663,0.174020635
-9.142845855,-3.521641411,0.084989591
-9.417925113,-2.487916473,0.006630488
-9.09257331,-3.124379717,-0.175541324
-9.101662446,-3.499395047,-0.272035194
-9.398386652,-2.478543872,-0.349611153
-9.116332899,-3.501566172,-0.630320069
-9.294743413,-2.809418213,2.456659849
-9.318428487,-2.814270302,2.080597214
-9.264230583,-2.796490255,1.698324677
-9.294918982,-2.802390962,1.338315631
-9.271867709,-3.550580995,1.17721832
-9.982902958,-2.616341092,1.141532819
-9.226984849,-2.778747152,0.969816839
-9.19857454,-3.517360382,0.805337452
-10.03411778,-2.625085369,0.765116737
-9.219873468,-3.144790538,0.532693593
-9.193712432,-3.509984903,0.444809725
-10.05913094,-2.628252882,0.3865035
-9.121780397,-3.107067131,0.174092891
-9.12838267,-3.483947719,0.084755389
-9.379068101,-2.446893917,0.006597815
-9.101169647,-3.096147403,-0.17552307
-9.120762243,-3.474657919,-0.272286189
-9.408847263,-2.45045409,-0.349719008
-9.123302376,-3.472161335,-0.630062458
-9.277926888,-2.77329941,2.845616327
-9.272666174,-2.771726862,2.448565775
-9.214174438,-3.130503674,2.362017268
-9.29422353,-2.775873419,2.073281577
-9.24067707,-2.75847581,1.692447421
-9.818106766,-2.923942819,1.030999875
-9.220506109,-3.493360435,0.806315445
-9.927219391,-2.564604069,0.756362007
-9.22001762,-3.113295221,0.532147555
-9.253025018,-3.500141427,0.447157731
-9.886201955,-2.550694595,0.379556549
-9.113268033,-3.072997295,0.173749687
-9.134351369,-3.454157388,0.084712019
-9.382657637,-2.417109818,0.006595092
-9.090727213,-3.061509475,-0.175139723
-9.09864746,-3.434304642,-0.271310163
-9.424064257,-2.42356773,-0.350006571
-9.09562809,-3.429719315,-0.627421614
-9.988175499,-2.552331089,1.140323441
-9.763082303,-2.874976513,1.024290776
-9.166217618,-3.067390652,0.882041648
-9.208785733,-3.456649704,0.804359399
-9.986256927,-2.547199396,0.760261164
-9.212479352,-3.079296246,0.531164734
-9.263719654,-3.471737084,0.447157731
-9.917221402,-2.526272527,0.380448115
-9.117911036,-3.043440938,0.173659371
-9.119622841,-3.41664518,0.084477818
-9.396812392,-2.390038317,0.006599858
-9.100076766,-3.033605173,-0.175139723
-9.105395997,-3.404973717,-0.271198613
-9.394647801,-2.385298422,-0.348640611
-9.10891162,-3.402845809,-0.627614852
-9.360153202,-2.735427063,2.865633951
