x,y,z
-5.382740979,1.2548718,0.556255257
-5.201114989,1.013717727,0.483550773
-5.224843977,0.82350617,0.432539784
-5.246467189,1.42758783,0.401097731
-5.186786212,1.209952649,0.341806168
-5.199879032,1.015361097,0.289716302
-5.192102807,0.82113205,0.237599095
-5.214218657,1.42057232,0.200904545
-5.19095186,1.213790651,0.147045255
-5.310381309,1.039247828,0.097757907
-5.468731743,0.865467984,0.048028922
-5.169060696,1.410304918,0.003647075
-5.163253283,1.208454487,-0.047572534
-5.187320269,1.017232828,-0.096514871
-5.24218032,0.832897292,-0.148078618
-5.225862848,1.428154704,-0.194863473
-5.158598313,1.209834417,-0.239957955
-5.257299239,1.033433294,-0.294582124
-5.42227201,0.863354489,-0.354385969
-5.481254201,1.501034273,-0.412252822
-7.212946144,1.422143935,1.217874931
-6.399934388,1.025640428,0.768524113
-6.793932796,1.867876948,0.77938227
-5.349817018,1.264513766,0.553251183
-5.149136548,1.019994184,0.479006962
-5.230165582,0.840797397,0.433191829
-5.28725304,1.456122448,0.404555456
-5.152944237,1.218739402,0.339820798
-5.196739599,1.031309271,0.289716302
-5.171807217,0.83419397,0.236786341
-5.299427998,1.461266854,0.204359454
-5.230973326,1.240086884,0.148286016
-5.314032345,1.056900248,0.097884344
-5.472960961,0.883357083,0.04808964
-5.194591728,1.434408122,0.003668176
-5.138116512,1.219210347,-0.047375176
-5.190058334,1.034314987,-0.096624402
-5.236640351,0.848496525,-0.147994963
-5.228199197,1.446045533,-0.195115094
-5.263713048,1.251536186,-0.245024946
-5.27662417,1.054056257,-0.295844788
-5.437328095,0.882864636,-0.355545339
-5.500651776,1.524503007,-0.414061585
-6.817270452,1.631204803,0.966318513
-6.438899663,1.052156591,0.77358717
-6.802533371,1.892708105,0.78103141
-5.344944846,1.280688962,0.553151047
-5.191867931,1.045022531,0.483278141
-5.239363832,0.858773938,0.434169881
-5.310620436,1.480101375,0.406688974
-5.185087407,1.243151476,0.34219044
-5.201381624,1.04882675,0.290153115
-5.184995571,0.852650514,0.237508794
-5.296844871,1.478055533,0.204433751
-5.206732821,1.251224431,0.147706986
-5.299004669,1.070821933,0.097667592
-5.433717852,0.89413629,0.047768695
-5.177646037,1.446839439,0.003659327
-5.119768413,1.231460345,-0.047240611
-5.192740563,1.05142353,-0.096733933
-5.223163866,0.862766324,-0.147688208
-5.175619571,1.448610711,-0.193317791
-5.316421579,1.078978064,-0.298260296
-5.423764373,0.897749394,-0.354836848
-5.497869673,1.541910326,-0.414206276
-7.08420969,1.441974696,1.19760971
-6.893102773,1.671724536,0.977789785
-6.488536984,1.080716108,0.779945435
-6.818699841,1.919764444,0.783560078
-5.345825174,1.298255062,0.553651727
-5.26029748,0.878785491,0.436125957
-5.447152657,1.536178858,0.417503582
-5.244281011,1.274370135,0.346353347
-5.199117568,1.064979799,0.290207713
-5.198119037,0.871195858,0.238231262
-5.339409093,1.507604751,0.206254077
-5.232977869,1.274525591,0.148561746
-5.301570808,1.088280357,0.097775968
-5.377694806,0.901871417,0.047300292
-5.188579037,1.467070762,0.003670218
-5.156769608,1.257108842,-0.047617387
-5.182634927,1.06593967,-0.096606148
-5.213592162,0.877625128,-0.147493002
-5.267305047,1.491713394,-0.196912398
-5.241377892,1.280254519,-0.244346317
-5.240719443,1.080365258,-0.294197852
-5.418032186,0.913887147,-0.35464361
-5.497910847,1.56013163,-0.414568017
-7.187958173,1.486072978,1.215913818
-6.467568026,1.097626725,0.777826013
-6.81755752,1.942036341,0.784109811
-5.290611266,1.302047694,0.548344529
-5.326741833,1.10622113,0.496455149
-5.255611578,0.894585255,0.435962938
-5.289930228,1.509375265,0.405806139
-5.225811608,1.286874101,0.345392669
-5.195825878,1.080925468,0.290207713
-5.210192468,0.889661564,0.238908564
-5.349172088,1.528096003,0.206811321
-5.193134658,1.281711656,0.147541553
-5.291355755,1.103111816,0.097649524
-5.357160327,0.915334247,0.047144154
-5.221549946,1.493708424,0.003696764
-5.174245692,1.278199471,-0.047814749
-5.317338489,1.110659196,-0.099180122
-5.206933895,0.892940258,-0.147381452
-5.205061695,1.491350724,-0.194755634
-5.221910159,1.292488623,-0.243622478
-5.285267959,1.106463748,-0.296887839
-5.406351412,0.928984143,-0.354063925
-5.508437118,1.581395063,-0.415725628
-7.155365495,1.502239854,1.211174414
-6.457320702,1.116279701,0.777001801
-6.874602126,1.981108428,0.791366021
-5.363824322,1.337531853,0.556355393
-5.267572971,0.913258857,0.43718549
-5.487448817,1.583955037,0.421329185
-5.247014041,1.309181941,0.347057844
-5.203231504,1.099131036,0.290808319
-5.205470223,0.905299686,0.238818248
-5.327178134,1.539506032,0.206142631
-5.194996518,1.299092958,0.147706986
-5.258601515,1.113128695,0.097107628
-5.361222978,0.932965528,0.047204876
-5.237114797,1.515558545,0.003711058
-5.136348524,1.285570163,-0.047500767
-5.436165709,1.152896119,-0.101462012
-5.209093261,0.909770599,-0.147520882
-5.324282464,1.543201039,-0.199392667
-5.222765163,1.309718056,-0.243848678
-5.267198646,1.119559655,-0.296064372
-5.393645875,0.943846057,-0.353419807
-5.52367351,1.604128613,-0.417244981
-7.222124155,1.53940442,1.223268079
-6.45093142,1.135568776,0.776648524
-6.87707979,2.00469359,0.792355459
-5.390565237,1.361779925,0.559559797
-5.175731617,1.108030681,0.483005509
-5.248060684,0.926469691,0.435799949
-5.572551538,1.62705727,0.428244666
-5.246842663,1.326251703,0.347314025
-5.233029351,1.122207667,0.292664794
-5.184962243,0.918130253,0.23800548
-5.356960037,1.565936112,0.20748001
-5.194862753,1.316006824,0.147817285
-5.24831913,1.12778621,0.096981192
-5.353412343,0.948536875,0.047161503
-5.254514442,1.538079973,0.003726714
-5.170182863,1.310907111,-0.047850631
-5.433580603,1.169779071,-0.101480266
-5.20923032,0.926272584,-0.147604552
-5.313768642,1.557841636,-0.199176987
-5.25841968,1.335819508,-0.245703545
-5.28716372,1.140768049,-0.297381932
-5.396619653,0.961439242,-0.353806254
-5.53595105,1.626127154,-0.418547311
-7.221224323,1.562388854,1.223921822
-7.547791317,1.348459253,1.195869172
-6.440574802,1.154128416,0.775824311
-6.900451421,2.034496388,0.795763712
-5.303465026,1.357099107,0.550948059
-5.22485807,1.135323172,0.48791279
-5.258927171,0.945034102,0.436940991
-5.60292281,1.654596649,0.430966692
-5.259183903,1.346550478,0.348402763
-5.225659119,1.137407604,0.292446373
-5.188019514,0.935096376,0.238276412
-5.362672076,1.585480226,0.20788866
-5.191768722,1.332186706,0.147844852
-5.243857446,1.143669376,0.096963124
-5.466599097,0.985898974,0.048185056
-5.106900222,1.511896574,0.003625293
-5.180664517,1.330493868,-0.047985196
-5.368428688,1.172997599,-0.100330194
-5.216200415,0.94403009,-0.147883413
-5.347289223,1.585500171,-0.20061483
-5.285255509,1.359911673,-0.247151253
-5.312900379,1.163391037,-0.299028868
-5.400517976,0.979237651,-0.354257134
-5.575871714,1.65645286,-0.421947757
-6.440911684,1.174595056,0.776295307
-6.872269718,2.049124719,0.793235044
-5.248229389,1.360134101,0.545640862
-5.244690451,1.156494088,0.490093842
-5.240316493,0.958295202,0.435636931
-5.61502065,1.676915296,0.432290957
-5.225070413,1.154080433,0.292610168
-5.176283346,0.949386622,0.237870028
-5.354910051,1.601066393,0.207777214
-5.227324185,1.358416644,0.148975343
-5.244228932,1.160616185,0.09703538
-5.487153517,1.006997599,0.048393236
-5.232524108,1.566563583,0.003717865
-5.11365387,1.330020678,-0.047402088
-5.221313659,1.157647912,-0.097646689
-5.219177911,0.961114968,-0.148050738
-5.341442528,1.601610944,-0.200578888
-5.270424765,1.373349383,-0.246653613
-5.312230695,1.180334963,-0.299193556
-5.41515272,0.999060547,-0.355416533
-5.643359682,1.69536061,-0.427446405
-7.539375222,1.394746256,1.195869172
-6.788865054,1.51623932,0.891346891
-6.440206627,1.194893501,0.776648524
-6.871660561,2.071920478,0.793894689
-5.353743593,1.405021446,0.557056402
-5.262498125,1.177362514,0.492093102
-5.245190475,0.975826094,0.436288975
-5.648037731,1.70566664,0.435233698
-5.221504759,1.170105303,0.292610167
-5.191022565,0.968560945,0.238682796
-5.382495885,1.627320291,0.209040296
-5.235699388,1.377754492,0.149333776
-5.250399183,1.178890221,0.097216012
-5.486004175,1.024194282,0.048410585
-5.165481861,1.563775696,0.003673621
-5.134690664,1.352324442,-0.047635332
-5.214811181,1.173003027,-0.097591927
-5.20146683,0.974361921,-0.147632432
-5.347980168,1.6214703,-0.201010232
-5.289368807,1.395628968,-0.247739401
-5.296895831,1.193992352,-0.298534776
-5.419908783,1.017141812,-0.355931815
-5.769828035,1.752670862,-0.437430778
-7.424365389,1.397040611,1.178300943
-6.460906259,1.219249853,0.77959216
-6.873828417,2.095601411,0.794884127
-5.443645124,1.446480567,0.566869711
-5.228755351,1.186669497,0.489275948
-5.254902877,0.994322422,0.437348508
-5.638009208,1.721530319,0.434865849
-5.304434574,1.410282639,0.352245445
-5.205232769,1.183241805,0.291900365
-5.194897005,0.985785921,0.238998865
-5.393724217,1.648792041,0.209671837
-5.27008504,1.404104948,0.150436685
-5.255531306,1.196990995,0.097378576
-5.483818622,1.041206808,0.048419258
-5.174963003,1.379922536,-0.04804799
-5.215086889,1.189885883,-0.097664943
-5.186669658,0.988070416,-0.147297797
-5.347757608,1.639334502,-0.20118997
-5.316911587,1.420358184,-0.249232349
-5.293207659,1.210237369,-0.298534776
-5.41970331,1.034326286,-0.356125053
-5.793026727,1.779148755,-0.439601282
-7.488946199,1.432995873,1.189242567
-6.453234029,1.238317266,0.779121222
-6.903460576,2.127805261,0.799061994
-5.354630127,1.440429666,0.55805776
-5.266820857,1.212311085,0.493183628
-5.256721192,1.011381108,0.437756025
-5.634606732,1.739407733,0.435012982
-5.243227705,1.411246735,0.348466809
-5.210334949,1.201224477,0.292391775
-5.192829056,1.001908293,0.239044016
-5.512758199,1.703690124,0.214501273
-5.263822164,1.419746122,0.150381551
-5.232350691,1.208608531,0.097017312
-5.474707443,1.056888746,0.048367215
-5.144639058,1.388756258,-0.047805779
-5.193878168,1.201822819,-0.09733635
-5.166930978,1.000746943,-0.146823717
-5.400931668,1.673778865,-0.203382676
-5.332779896,1.442140073,-0.250182387
-5.317677619,1.233011555,-0.300126816
-5.421402756,1.051899288,-0.356447097
-5.796113774,1.799574805,-0.440252433
-6.461100437,1.260391281,0.78053415
-6.85609584,2.136260656,0.794334452
-5.467308115,1.488742975,0.570274329
-5.230118532,1.02291233,0.43579995
-5.647332232,1.762330978,0.436410801
-5.244650466,1.428900136,0.34885108
-5.226071019,1.22174996,0.293483793
-5.195612878,1.018988427,0.239314949
-5.584766893,1.744732216,0.217510384
-5.275834959,1.440364292,0.150850282
-5.243220486,1.228075717,0.09728826
-5.47634556,1.07464269,0.048410585
-5.139389528,1.404269761,-0.047796804
-5.167778474,1.212498957,-0.096916487
-5.169720902,1.017752701,-0.146991042
-5.359532623,1.678988167,-0.202016731
-5.325439518,1.457702824,-0.250046667
-5.309981993,1.248406053,-0.299907232
-5.414233936,1.067754635,-0.356189456
-5.807694159,1.822724371,-0.441554734
-7.296816668,1.442699488,1.160116399
-6.451359101,1.279049028,0.779827658
-6.859937603,2.160569156,0.79554383
-5.458877972,1.504451959,0.569873785
-5.255406768,1.2436875,0.4928201
-5.224022683,1.038370449,0.435555421
-5.621925933,1.773348258,0.434865849
-5.246976286,1.446840726,0.349299397
-5.225213097,1.238468458,0.293647616
-5.197360488,1.035899906,0.239540716
-5.607022791,1.770584367,0.218587708
-5.262719797,1.454147496,0.150602133
-5.230673229,1.242076887,0.097125696
-5.469100155,1.090656568,0.048375888
-5.24792471,1.659303902,0.003746454
-5.16782609,1.429092335,-0.048101816
-5.142634781,1.223257555,-0.096514871
-5.181276953,1.036549734,-0.147409332
-5.36769452,1.699646575,-0.202519973
-5.254514741,1.455632036,-0.246925052
-5.382858439,1.282979619,-0.304244156
-5.423652802,1.086909372,-0.357026783
-5.799222978,1.839628866,-0.441337684
-7.320448427,1.470722887,1.164585437
-6.472715123,1.303934302,0.78288907
-6.825810639,2.172861779,0.792355459
-5.423567965,1.51263897,0.566669439
-5.208112044,1.05182768,0.434495889
-5.564199523,1.77392692,0.430819558
-5.278077725,1.472855856,0.351669039
-5.221388713,1.254493362,0.293647615
-5.146181986,1.04212491,0.237328177
-5.45971674,1.742506423,0.213052434
-5.296741347,1.481053753,0.151705042
-5.228781796,1.25858654,0.097161824
-5.456907996,1.105643258,0.048297821
-5.410457212,1.728970169,0.003866253
-5.175935967,1.44844346,-0.048218437
-5.149549747,1.241607131,-0.096715679
-5.181011212,1.053038079,-0.147493002
-5.420514515,1.734686937,-0.204712679
-5.26733871,1.476599536,-0.247739401
-5.324545002,1.286357038,-0.301169867
-5.418336873,1.103145547,-0.356897977
-5.803049338,1.860456846,-0.442061195
-7.249103221,1.479541227,1.153952087
-6.50565394,1.331351858,0.787363354
-5.468695541,1.543323419,0.571876501
-5.235127188,1.074010239,0.4370225
-5.643212756,1.818208852,0.437367187
-5.254326604,1.483618298,0.350388165
-5.222366496,1.271687684,0.293920606
-5.30636866,1.091521475,0.244868864
-5.602710973,1.807102446,0.218847764
-5.305638754,1.501106928,0.152091057
-5.231695392,1.276280992,0.09728826
-5.458387189,1.123387536,0.04834119
-5.173391802,1.464861101,-0.048236377
-5.157371122,1.26024779,-0.096934741
-5.197335542,1.07297042,-0.148050738
-5.442742457,1.760226634,-0.20575512
-5.341590678,1.51510572,-0.251449135
-5.282749145,1.293425741,-0.299028868
-5.431540297,1.123199083,-0.357992944
-5.804904841,1.880710903,-0.442639986
-7.241627427,1.501172463,1.153489793
-6.766297645,1.664517635,0.892872113
-6.479176406,1.346656838,0.784655216
-5.688768394,1.624289653,0.595408474
-5.236686328,1.091082816,0.437430017
-5.282375185,1.509051612,0.352565671
-5.23879851,1.292727197,0.29506725
-5.377313303,1.12332113,0.248300543
-5.546783915,1.807870075,0.216878843
-5.325034135,1.524254447,0.15278037
-5.242314617,1.295924731,0.097559208
-5.462745476,1.141764984,0.048410585
-5.246690438,1.71218775,0.003756664
-5.211170344,1.492842672,-0.048631098
-5.159303976,1.277506432,-0.097044272
-5.193040908,1.088705452,-0.148022843
-5.397419654,1.763878265,-0.204245379
-5.356122054,1.536997262,-0.252353963
-5.241930264,1.300490497,-0.296942736
-5.429045237,1.140062624,-0.358057347
-5.795316161,1.897270027,-0.442350605
-6.741910332,1.680470601,0.890330095
-6.534284698,1.379037048,0.791837695
-6.873849425,1.985488704,0.720077729
-5.245990205,1.109825323,0.438489549
-5.301688509,1.532177302,0.354166801
-5.224152124,1.306129426,0.294466643
-5.370909664,1.139191372,0.24816509
-5.582974554,1.838632631,0.218513411
-5.342416713,1.54697904,0.153414548
-5.242193502,1.312973501,0.097631464
-5.452369923,1.157066048,0.048349867
-5.158269413,1.294058741,-0.097099034
-5.469300995,1.164150919,-0.155998451
-5.56184646,1.836517944,-0.21067973
-5.344665732,1.551472942,-0.252037284
-5.255346303,1.320947677,-0.297930891
-5.453825688,1.162747683,-0.359925267
-5.807459719,1.920992042,-0.443725267
-6.683829633,1.687789937,0.883339662
-6.520313056,1.396997037,0.790660265
-6.885871389,2.011869897,0.721980309
-5.296535156,1.339537877,0.498545304
-5.246458712,1.12675173,0.438815587
-5.326656568,1.557115605,0.356152172
-5.232703326,1.325337845,0.295176445
-5.353717056,1.152719922,0.247532924
-5.343401263,1.565047948,0.153579981
-5.251708728,1.332492634,0.097884344
-5.462479722,1.176736307,0.048471304
-5.404961007,1.800607729,0.003877825
-5.203831453,1.525352312,-0.048649039
-5.162027478,1.311848189,-0.09724508
-5.293740183,1.143770411,-0.151090381
-5.717344875,1.907336193,-0.216790547
-5.360009489,1.573772958,-0.252987352
-5.22417562,1.330166151,-0.296393747
-5.421947818,1.173353203,-0.358057347
-6.875850042,2.031858056,0.721579766
-5.244924449,1.143266919,0.438978575
-5.328553259,1.575430796,0.356600489
-5.245054857,1.345603521,0.296104697
-5.328684716,1.16444752,0.246539553
-5.344325654,1.583137404,0.153745414
-5.247595886,1.348598432,0.097884344
-5.420745351,1.185159822,0.04813301
-5.353481015,1.587069262,-0.050093349
-5.173470665,1.331666571,-0.097537158
-5.240409372,1.149086835,-0.149668169
-5.356113267,1.590494138,-0.253032591
-5.225871351,1.347683489,-0.296723152
-5.412474565,1.188697591,-0.3576709
-7.13292006,1.570170788,1.139157856
-6.571740567,1.4502464,0.797960463
-6.858143905,2.049524415,0.720378136
-5.241392657,1.159352666,0.438978576
-5.513963037,1.648660977,0.369345362
-5.248633472,1.363697556,0.29654151
-5.351419964,1.186629237,0.247758706
-5.46009763,1.635670394,0.157219574
-5.243433866,1.364691472,0.097884344
-5.455156577,1.210231337,0.048471304
-5.454907004,1.635360429,-0.051089115
-5.172263299,1.348288944,-0.097591927
-5.248568092,1.167763942,-0.150002805
-5.391392953,1.61898597,-0.254932698
-5.233304799,1.366737546,-0.297381932
-5.435100982,1.211157643,-0.359409985
-7.164712429,1.6002311,1.145013894
-6.573074739,1.471703215,0.798666956
-6.869920048,2.076023867,0.722280716
-5.319619705,1.397591965,0.501907721
-5.2436458,1.176737019,0.439467602
-5.481177294,1.657194301,0.367488081
-5.239596817,1.378523464,0.296268492
-5.313642615,1.195367788,0.246178319
-5.379475559,1.629520162,0.155041338
-5.251791141,1.384084103,0.098119171
-5.428004736,1.221692081,0.048263123
-5.481443732,1.661661343,-0.051385157
-5.187437132,1.36925435,-0.097957028
-5.230334775,1.180559453,-0.1495845
-5.420812231,1.645967704,-0.256561365
-5.283144738,1.397081678,-0.300456191
-5.43427983,1.228486757,-0.359603194
-7.08846058,1.606048004,1.133609975
-6.55981334,1.489882678,0.797607246
-6.891113638,2.10552208,0.725184655
-5.240982693,1.193039977,0.439549111
-5.621128593,1.718347009,0.377222861
-5.235342772,1.394591773,0.296268491
-5.354751721,1.221887311,0.248255392
-5.506351006,1.686413097,0.158846364
-5.262976473,1.404314062,0.098408179
-5.413507148,1.235891128,0.048167707
-5.492573294,1.683451791,-0.051537659
-5.208326269,1.391874265,-0.09843166
-5.176019137,1.185000132,-0.148134393
-5.43483674,1.66845423,-0.257466193
-5.317414447,1.423612664,-0.302652115
-5.444102581,1.248275468,-0.360504952
-6.693592722,1.541877236,0.814444784
-6.876065611,2.124011007,0.724283432
-5.349408264,1.440564477,0.505542712
-5.242153774,1.210234458,0.439956629
-5.692106266,1.759157542,0.382346417
-5.207901975,1.404407558,0.294958054
-5.352924445,1.238760137,0.248345693
-5.616693474,1.739073321,0.16218266
-5.277948301,1.425668648,0.098769443
-5.361954965,1.241441623,0.047742674
-5.490247864,1.701182736,-0.051564574
-5.177972512,1.400796918,-0.097938774
-5.152885256,1.196353002,-0.147576657
-5.455452963,1.693114954,-0.258687702
-5.33711528,1.446449244,-0.304024572
-5.441219472,1.265197871,-0.360569355
-6.920803337,2.161111306,0.729690766
-5.231588639,1.426064857,0.49481936
-5.241327327,1.226993064,0.440201127
-5.700018325,1.780778659,0.383243049
-5.217054546,1.42405967,0.295722483
-5.31019593,1.246048256,0.246539553
-5.618963578,1.758685574,0.162403242
-5.266798445,1.440008612,0.098642999
-5.339624262,1.253543699,0.047577863
-5.485957304,1.718317461,-0.051573545
-5.172686493,1.416412112,-0.09792052
-5.147244568,1.211698149,-0.147520882
-5.49979795,1.725393567,-0.261040237
-5.365391484,1.471797331,-0.305891091
-5.446053913,1.283946165,-0.36114904
-6.928372949,2.186826105,0.731192803
-5.270509134,1.250892631,0.442972265
-5.676447127,1.792548021,0.382026191
-5.229985027,1.444844641,0.296705304
-5.330644466,1.268113762,0.247668405
-5.644992487,1.785866009,0.163313151
-5.239228634,1.449760699,0.098209487
-5.325052597,1.267372727,0.047482448
-5.486379719,1.736950948,-0.051627368
-5.211674735,1.444290737,-0.098741998
-5.147392149,1.228412143,-0.147632432
-5.503048551,1.744976212,-0.261447396
-5.407994188,1.501338746,-0.308581079
-5.449854036,1.302504165,-0.361664323
-6.73995144,1.618022041,0.82186276
-6.915943918,2.206257331,0.730591988
-5.270522751,1.267989008,0.443298273
-5.628139437,1.796300388,0.379144187
-5.280340954,1.476207189,0.29981759
-5.317017683,1.282120214,0.247216841
-5.629965632,1.800131855,0.16303742
-5.304077899,1.485238889,0.099510031
-5.304614348,1.27971721,0.047334986
-5.469596335,1.750117923,-0.051519718
-5.153308495,1.445154771,-0.097719712
-5.139712867,1.243258218,-0.147520882
-5.523355053,1.770082614,-0.262668905
-5.386059773,1.513062441,-0.307592924
-5.443892288,1.318748042,-0.361535516
-5.250146749,1.280139009,0.441912704
-5.508630334,1.776797478,0.371458824
-5.309415567,1.501912802,0.301728664
-5.457651954,1.333762796,0.253944774
-5.609197095,1.812478146,0.162596256
-5.27640924,1.494963248,0.099076519
-5.247238804,1.282923558,0.046857906
-5.471812919,1.769351412,-0.051591486
-5.139757811,1.259972754,-0.147632432
-5.567317837,1.803024709,-0.26502144
-5.473595174,1.555786774,-0.312863136
-5.470833674,1.343056881,-0.363596645
-6.872130581,1.961440247,0.915749985
-5.24909737,1.296957456,0.442157232
-5.335501766,1.526986277,0.303475915
-5.469049465,1.354342399,0.254667213
-5.599809142,1.828437272,0.162485958
-5.268914536,1.510317527,0.099022331
-5.292779918,1.31127971,0.047300292
-5.460655564,1.784266859,-0.051537659
-5.148479702,1.278868081,-0.147994963
-5.634866326,1.844020548,-0.268504974
-5.479351975,1.575607572,-0.313466991
-5.458939949,1.357907749,-0.363081362
-6.871798295,1.984165537,0.916512567
-6.736335588,1.682874594,0.823275689
-5.403303575,1.562297481,0.513267176
-5.26249657,1.317412006,0.443624281
-5.348056205,1.548346411,0.304458736
-5.46002398,1.369899336,0.25444146
-5.572339911,1.838405378,0.161851794
-5.312270149,1.54039788,0.099925483
-5.237328293,1.314608921,0.046840558
-5.452307168,1.800071092,-0.051510747
-5.257890071,1.526818189,-0.099965093
-5.16101146,1.298804566,-0.148469028
-5.745844579,1.899873995,-0.274069604
-5.484080162,1.595199404,-0.31401598
-5.463457464,1.376843906,-0.363661048
-6.866630793,2.005516501,0.916639645
-6.606953317,1.672103818,0.808086576
-5.384147773,1.574673971,0.511904018
-5.243939032,1.329875942,0.442401731
-5.407484139,1.583548442,0.308117031
-5.484841473,1.394026334,0.255796065
-5.548655248,1.849486622,0.161327914
-5.341098844,1.566537329,0.100557694
-5.225517697,1.328699264,0.046771167
-5.460039061,1.821219683,-0.051636338
-5.378851025,1.579853096,-0.102356514
-5.167657556,1.317348434,-0.148775784
-5.765571366,1.926039168,-0.275291112
-5.533760189,1.628080603,-0.317145164
-5.463075414,1.394586405,-0.363918689
-6.857591765,2.025730596,0.916258353
-6.735502206,1.726642199,0.824453178
-5.521580445,1.633273778,0.525444583
-5.260106139,1.351165166,0.444113307
-5.39877101,1.598996702,0.307898639
-5.483440965,1.411594186,0.255931517
-5.352562962,1.587750017,0.10086477
-5.231100151,1.347218577,0.046857906
-5.48324086,1.628804286,-0.104437595
-5.167462883,1.334195944,-0.148887334
-5.516298127,1.641348457,-0.316431488
-5.465534294,1.413088856,-0.364369568
-6.854196017,2.047611636,0.916639645
-5.525130512,1.652774767,0.526262419
-5.258829999,1.368049365,0.444357835
-5.289578678,1.584324274,0.301947056
-5.362117278,1.397916921,0.250467916
-5.39267776,1.617665986,0.101713741
-5.219201691,1.361242146,0.046788515
-5.472472536,1.643893052,-0.104328064
-5.167213787,1.351054657,-0.148998884
-5.535139983,1.665456771,-0.317803944
-5.476619093,1.43389442,-0.365400132
-6.86782136,2.074653883,0.91930874
-5.529565506,1.672601121,0.52717121
-5.211237166,1.372751919,0.440690153
-5.469132144,1.656404906,0.312485187
-5.308543024,1.401357159,0.248165091
-5.406825361,1.640007202,0.102075005
-5.230469824,1.381333346,0.046927301
-5.462620137,1.659221716,-0.104236794
-5.151448821,1.363831166,-0.148664248
-5.527138688,1.68155868,-0.317639256
-5.49052193,1.455548284,-0.366623935
-6.869961989,2.098321961,0.920452614
-5.59488012,1.71111037,0.533896045
-5.262855956,1.403630092,0.445417368
-5.465933874,1.673760891,0.312594382
-5.310974183,1.41944261,0.248481145
-5.412283003,1.659812051,0.102273697
-5.234901952,1.399698284,0.047005368
-5.532054712,1.698867218,-0.10566069
-5.136619343,1.376782437,-0.148357493
-5.530542779,1.701149777,-0.318133319
-5.509162077,1.478594392,-0.368169782
-6.861596375,2.118803505,0.920198458
-5.616243617,1.736504021,0.536440566
-5.246016119,1.416392392,0.444357835
-5.462681161,1.691112766,0.312703579
-5.210163828,1.409639778,0.243965795
-5.430085399,1.683514866,0.102707217
-5.220930485,1.41313964,0.046918625
-5.558327336,1.725614092,-0.106263114
-5.197008476,1.410072492,-0.150225905
-5.561529431,1.729375503,-0.320219452
-5.510378047,1.497059059,-0.368556258
-6.865479184,2.143095868,0.921596546
-5.596631931,1.749269892,0.535077408
-5.243568585,1.433005755,0.444520824
-5.29542051,1.450156385,0.248165091
-5.418216045,1.698073076,0.102580773
-5.208855331,1.427036752,0.046849234
-5.580672169,1.751340482,-0.106792507
-5.158920653,1.416745033,-0.149249864
-5.537146623,1.740441823,-0.319121475
-5.504796633,1.513693037,-0.368491825
-5.510274569,1.742968635,0.316034286
-5.309237379,1.471465053,0.24902301
-5.545470047,1.756656892,0.105091551
-5.227579021,1.449422882,0.047057414
-5.537151403,1.75636159,-0.106062306
-5.162254651,1.434707065,-0.149472964
-5.571748962,1.770119045,-0.321427191
-5.520316144,1.536192608,-0.369844463
-5.328736392,1.491479269,0.452508175
-5.530580695,1.768075142,0.317508518
-5.298927169,1.486128063,0.248752078
-5.496252254,1.759638464,0.104260648
-5.25584272,1.474638356,0.047352334
-5.484131478,1.758079955,-0.10514955
-5.149168214,1.448102328,-0.149221969
-5.574848491,1.789951796,-0.321921284
-5.516537983,1.553392034,-0.369908866
-5.232075627,1.481748746,0.444683843
-5.530831439,1.786876264,0.317836135
-5.311641446,1.507286808,0.249564847
-5.505096929,1.781109109,0.104531595
-5.216663456,1.4809252,0.047040066
-5.465395582,1.770582781,-0.10489398
-5.225462923,1.486873104,-0.151564462
-5.677602128,1.842176883,-0.328179652
-5.488712373,1.563746843,-0.368363019
-6.907725273,1.975560892,0.851887825
-5.354934877,1.534304981,0.455523812
-5.344439555,1.534326411,0.251325836
-5.484401453,1.793019012,0.104242587
-5.30147847,1.522593746,0.047846762
-5.461838279,1.787964089,-0.104930488
-5.273709521,1.518106302,-0.153098238
-5.724107489,1.876695771,-0.331199015
-5.504984587,1.586658831,-0.369780031
-6.914032845,2.000331853,0.853418531
-5.427741407,1.573200814,0.462125622
-5.324357776,1.546257942,0.250603398
-5.227643965,1.51876479,0.047222221
-5.42120489,1.793095412,-0.104255048
-5.273826008,1.535676004,-0.153237668
-5.71453194,1.892992411,-0.330979432
-5.495301047,1.602143875,-0.369457987
-6.901191984,2.01958214,0.852594318
-5.341633731,1.569061153,0.251641919
-5.344312096,1.78359016,0.10178599
-5.470678852,1.828098164,-0.105313843
-5.29210324,1.558626494,-0.153906954
-5.515246184,1.626334212,-0.371132668
-6.886393622,2.038208644,0.851534607
-5.354989529,1.590846954,0.252499839
-5.371601996,1.599966127,-0.156360981
-5.522662822,1.646954513,-0.371969995
-6.881059437,2.059610975,0.851652327
-5.382482442,1.613929455,0.459517501
-5.377829063,1.615603614,0.253809293
-5.345610942,1.610095983,-0.155747471
-5.526182667,1.666483136,-0.37254968
-6.879460708,2.082150488,0.852241101
-5.451227084,1.655904143,0.257511904
-5.30907282,1.613329579,0.04813301
-5.337777767,1.625614864,-0.155663816
-5.543953184,1.69041457,-0.374095556
-6.892032059,2.109058237,0.854595963
-5.511602404,1.689573704,0.471417032
-5.51774331,1.694617094,0.260898432
-5.341376635,1.641063292,0.048471304
-5.403460883,1.663750895,-0.157727433
